customer_id,nida,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month,fraud_bool
cust_142,nida_1142,0.11,0.949,231,177,20,46,59,type_1,5045,7136,5901,778,6,emp_status_5,45,free,house_3,1,0,1,1485,0,INTERNET,38,Other,1,1,0,1,0
cust_143,nida_1143,0.063,0.902,243,238,20,12,95,type_2,16122,4445,5235,930,37,emp_status_6,-9,paid,house_7,1,7,0,251,0,MOBILE,10,Linux,1,2,1,3,0
cust_144,nida_1144,0.389,0.876,207,135,20,15,11,type_2,21664,7179,4428,1602,5,emp_status_1,67,paid,house_3,1,10,1,457,0,INTERNET,-1,Other,0,0,1,2,0
cust_145,nida_1145,0.221,0.801,246,253,20,54,87,type_3,20203,8927,5099,1582,13,emp_status_5,41,paid,house_4,1,23,0,1219,1,MOBILE,68,Windows,0,2,0,9,0
cust_146,nida_1146,0.171,0.943,293,222,30,64,104,type_4,14519,5672,5284,752,29,emp_status_4,-121,paid,house_4,1,20,1,1956,0,MOBILE,-1,Other,1,3,0,11,0
cust_147,nida_1147,0.068,0.098,325,178,40,15,38,type_3,4945,5957,3922,1713,13,emp_status_5,-10,free,house_5,1,31,0,1774,0,INTERNET,6,X11,0,0,1,6,1
cust_148,nida_1148,0.206,0.265,156,180,20,36,101,type_3,5562,7513,6551,1100,40,emp_status_4,342,paid,house_3,1,19,0,447,0,INTERNET,106,Windows,1,0,0,11,0
cust_149,nida_1149,0.359,0.495,-1,257,40,51,59,type_3,23348,2629,2824,425,8,emp_status_1,-35,free,house_5,1,20,1,487,0,INTERNET,31,Windows,0,1,0,6,0
cust_150,nida_1150,0.317,0.847,215,241,20,9,42,type_1,10675,3276,6093,659,30,emp_status_2,-52,free,house_3,1,26,0,1477,0,INTERNET,66,Other,0,0,0,5,0
cust_151,nida_1151,0.137,0.505,247,94,40,37,60,type_4,15719,3571,5388,1517,1,emp_status_4,-87,free,house_1,1,2,0,1851,0,INTERNET,48,Other,1,2,0,4,0
cust_152,nida_1152,0.217,0.748,67,195,50,43,42,type_4,3307,2687,6885,546,17,emp_status_4,134,free,house_4,1,24,0,1146,0,INTERNET,102,Linux,1,3,0,4,0
cust_153,nida_1153,0.136,0.139,28,390,50,73,46,type_1,6564,4985,5898,1100,4,emp_status_6,194,free,house_6,1,21,1,1932,0,INTERNET,4,Other,1,0,0,2,0
cust_154,nida_1154,0.064,0.252,113,12,40,53,72,type_3,23779,1636,4179,2102,25,emp_status_4,39,paid,house_6,0,21,0,413,0,INTERNET,107,Windows,0,3,0,7,0
cust_155,nida_1155,0.579,0.732,6,118,20,50,57,type_3,5167,2779,4370,1496,22,emp_status_1,264,paid,house_7,1,6,0,1315,0,INTERNET,58,Other,1,2,1,6,0
cust_156,nida_1156,0.167,0.165,367,385,30,51,55,type_2,13423,8695,2786,1462,11,emp_status_3,9,free,house_5,1,30,0,743,0,MOBILE,61,Linux,1,2,1,3,0
cust_157,nida_1157,0.486,0.351,273,406,40,69,93,type_2,6462,3452,3762,1735,13,emp_status_4,-24,paid,house_2,1,-1,0,1828,0,INTERNET,50,Macintosh,1,3,1,12,0
cust_158,nida_1158,0.223,0.265,313,267,60,58,106,type_5,6233,6211,6376,1771,12,emp_status_7,-81,free,house_6,0,28,0,431,0,INTERNET,1,X11,1,2,0,7,0
cust_159,nida_1159,0.373,0.35,333,169,30,12,9,type_2,13965,4171,4529,2361,34,emp_status_1,159,free,house_7,1,26,0,842,0,INTERNET,77,Windows,1,3,1,9,0
cust_160,nida_1160,0.387,0.708,34,70,60,40,23,type_4,9168,2993,6290,1343,14,emp_status_6,338,free,house_3,1,15,0,1958,1,MOBILE,68,Linux,1,1,1,10,1
cust_161,nida_1161,0.291,0.368,309,177,40,11,59,type_1,3516,7702,6607,2267,34,emp_status_7,-28,free,house_1,1,21,1,212,0,INTERNET,4,X11,1,2,1,1,0
cust_162,nida_1162,0.358,0.555,42,168,20,49,44,type_3,20169,5277,3344,1394,18,emp_status_6,355,paid,house_2,1,22,1,1037,0,MOBILE,35,Other,1,1,1,12,0
cust_163,nida_1163,0.369,0.1,153,157,60,56,52,type_5,14014,5401,5099,1239,14,emp_status_2,225,free,house_1,1,20,1,732,0,INTERNET,49,Other,1,0,0,11,0
cust_164,nida_1164,0.434,0.805,75,152,40,49,107,type_2,22554,4963,3679,48,7,emp_status_4,154,paid,house_1,1,3,1,1668,0,INTERNET,25,Macintosh,0,0,0,12,0
cust_165,nida_1165,0.059,0.37,76,400,30,56,32,type_5,22985,1543,4957,1820,22,emp_status_3,50,paid,house_3,1,23,0,1726,0,INTERNET,104,Other,0,1,0,10,0
cust_166,nida_1166,0.154,0.649,99,80,20,53,82,type_1,18162,4401,6371,2510,12,emp_status_1,181,paid,house_1,1,5,0,1749,0,INTERNET,103,X11,1,0,0,8,0
cust_167,nida_1167,0.691,0.725,28,55,60,65,5,type_1,15257,5801,5550,2165,22,emp_status_2,139,paid,house_5,1,20,1,1038,0,INTERNET,44,Linux,1,0,0,2,0
cust_168,nida_1168,0.049,0.21,37,5,40,7,95,type_5,4134,3788,2892,2129,30,emp_status_3,-141,free,house_2,1,18,0,818,0,INTERNET,67,Macintosh,0,0,0,1,0
cust_169,nida_1169,0.186,0.885,237,110,20,62,60,type_5,7963,5035,3310,1746,29,emp_status_2,332,paid,house_1,1,15,0,605,0,MOBILE,101,X11,0,0,1,9,0
cust_170,nida_1170,0.272,0.616,11,46,20,8,55,type_5,12841,2535,4301,495,41,emp_status_3,301,free,house_6,1,2,0,1863,0,INTERNET,15,Linux,1,2,1,2,0
cust_171,nida_1171,0.322,0.429,120,78,50,59,97,type_3,18887,4798,6189,633,1,emp_status_5,251,paid,house_6,0,16,0,1767,0,INTERNET,85,X11,0,0,0,7,0
cust_172,nida_1172,0.482,0.182,142,373,20,62,91,type_4,6835,6176,3823,601,10,emp_status_5,273,free,house_1,1,26,0,1904,0,MOBILE,15,Other,1,2,1,7,0
cust_173,nida_1173,0.32,0.942,170,374,40,71,74,type_2,3975,1677,2811,175,24,emp_status_5,-87,free,house_4,1,14,0,487,0,MOBILE,103,X11,1,3,1,1,0
cust_174,nida_1174,0.492,0.755,366,314,30,2,3,type_2,16511,4980,2911,638,28,emp_status_2,364,paid,house_4,1,6,1,625,0,MOBILE,21,Macintosh,0,0,0,10,0
cust_175,nida_1175,0.184,0.208,245,31,50,72,74,type_2,9642,4207,5746,296,21,emp_status_5,-1,paid,house_5,1,16,0,635,0,MOBILE,37,X11,1,3,1,1,0
cust_176,nida_1176,0.029,0.338,245,113,40,12,91,type_5,5757,6078,4505,1283,18,emp_status_1,243,paid,house_6,1,27,0,1189,0,MOBILE,31,Windows,1,1,0,7,0
cust_177,nida_1177,0.438,0.81,43,382,40,8,33,type_5,12245,5323,2804,1874,8,emp_status_1,-6,free,house_4,1,14,0,280,0,INTERNET,64,Other,1,1,1,6,0
cust_178,nida_1178,0.22,0.696,251,1,40,51,82,type_5,15287,1331,5427,474,40,emp_status_5,217,paid,house_1,1,28,1,1711,0,INTERNET,8,X11,1,2,0,4,0
cust_179,nida_1179,0.127,0.766,373,2,60,61,35,type_3,7473,2446,4040,1646,37,emp_status_3,89,paid,house_6,1,28,0,1405,0,MOBILE,81,Linux,0,1,0,3,0
cust_180,nida_1180,0.562,0.441,289,354,60,7,58,type_3,22894,8212,4844,1958,28,emp_status_3,327,paid,house_1,1,19,0,557,0,INTERNET,38,Other,0,2,0,5,0
cust_181,nida_1181,0.135,0.716,205,258,30,44,63,type_3,15332,2846,6124,1060,9,emp_status_2,-43,free,house_2,0,20,0,901,0,INTERNET,71,Linux,1,3,1,5,0
cust_182,nida_1182,0.189,0.386,5,40,40,52,14,type_3,8150,6175,3712,1788,21,emp_status_3,-151,paid,house_6,1,23,0,454,0,MOBILE,13,Macintosh,1,3,1,11,0
cust_183,nida_1183,0.279,0.211,240,7,60,62,28,type_1,6294,4908,3829,24,23,emp_status_7,100,paid,house_4,1,20,0,1098,0,INTERNET,41,Windows,0,0,1,3,0
cust_184,nida_1184,0.258,0.633,108,305,60,56,71,type_3,6176,3708,3595,348,7,emp_status_7,-77,free,house_3,1,26,0,365,0,MOBILE,86,X11,1,3,1,6,0
cust_185,nida_1185,0.171,0.976,112,143,60,53,40,type_3,24183,5593,6982,636,5,emp_status_7,265,paid,house_4,1,31,0,664,0,MOBILE,10,Other,1,1,0,12,0
cust_186,nida_1186,0.39,0.311,305,399,30,18,59,type_3,11080,4152,3516,226,6,emp_status_4,248,free,house_1,1,0,0,455,0,INTERNET,20,X11,1,2,0,3,0
cust_187,nida_1187,0.139,0.461,300,95,30,66,72,type_2,12595,2177,5693,1371,19,emp_status_3,-147,free,house_2,0,2,0,622,1,MOBILE,16,X11,0,2,1,4,1
cust_188,nida_1188,0.466,0.674,274,274,40,45,75,type_2,22649,6365,6381,37,16,emp_status_1,319,free,house_4,1,14,0,397,0,MOBILE,64,Other,0,0,1,3,0
cust_189,nida_1189,0.616,0.542,94,140,50,9,46,type_2,19185,1534,3571,1406,35,emp_status_6,14,free,house_2,1,10,0,1436,0,INTERNET,60,Windows,1,0,1,12,0
cust_190,nida_1190,0.307,0.843,292,276,40,17,60,type_4,23657,1849,5954,2283,7,emp_status_3,10,free,house_4,1,15,1,756,0,MOBILE,59,Windows,1,1,0,12,0
cust_191,nida_1191,0.312,0.762,187,25,60,11,82,type_1,2399,4905,4134,1204,12,emp_status_7,-37,free,house_5,1,14,1,1082,0,INTERNET,58,Macintosh,1,2,1,6,0
cust_192,nida_1192,0.135,0.058,358,41,60,48,91,type_5,2262,6442,4164,2161,23,emp_status_2,143,free,house_1,0,21,0,724,0,MOBILE,77,Other,1,0,0,9,0
cust_193,nida_1193,0.724,0.998,286,129,20,22,62,type_3,21428,7587,6771,2353,30,emp_status_3,192,free,house_1,1,6,0,1275,0,INTERNET,104,Other,1,3,1,3,0
cust_194,nida_1194,0.119,0.752,152,214,40,61,55,type_2,2477,8136,3839,2179,22,emp_status_7,120,free,house_3,1,7,1,1488,0,MOBILE,37,Linux,1,1,1,1,0
cust_195,nida_1195,0.285,0.864,56,92,60,10,66,type_1,4593,3463,4150,347,16,emp_status_2,23,free,house_1,1,12,1,1548,0,MOBILE,71,Linux,0,3,1,7,0
cust_196,nida_1196,0.514,0.651,336,6,60,72,44,type_3,1079,6167,6917,1203,23,emp_status_4,202,free,house_3,1,7,1,754,0,INTERNET,20,Linux,1,2,1,12,0
cust_197,nida_1197,0.156,0.856,48,84,50,55,26,type_4,10016,3804,3928,2462,42,emp_status_5,-97,free,house_1,1,24,0,206,1,INTERNET,79,Windows,1,0,0,5,1
cust_198,nida_1198,0.261,0.112,205,343,20,54,99,type_5,24471,7146,5981,982,9,emp_status_4,270,free,house_7,1,1,0,1965,0,INTERNET,12,Macintosh,1,1,0,4,0
cust_199,nida_1199,0.14,0.348,50,136,40,24,75,type_3,18780,5874,6132,731,30,emp_status_1,324,free,house_4,1,8,1,243,1,MOBILE,93,Macintosh,0,1,0,3,1
cust_200,nida_1200,0.388,0.876,340,367,30,8,1,type_5,24251,9122,5721,2432,19,emp_status_6,82,paid,house_4,1,23,0,1395,0,INTERNET,103,X11,1,0,0,7,0
cust_201,nida_1201,0.464,0.202,369,244,40,11,35,type_3,17861,2114,6227,1066,15,emp_status_4,367,free,house_5,1,2,0,1325,0,MOBILE,5,Macintosh,1,0,0,2,0
cust_202,nida_1202,0.128,0.078,148,19,40,10,46,type_4,6300,9472,5826,1503,13,emp_status_4,-56,paid,house_4,1,28,1,934,0,MOBILE,33,Linux,1,2,1,11,0
cust_203,nida_1203,0.055,0.788,51,406,50,37,17,type_1,7986,9037,5489,1141,2,emp_status_1,-122,paid,house_7,0,9,1,1803,0,INTERNET,32,Other,1,3,1,4,0
cust_204,nida_1204,0.017,0.835,211,263,40,27,90,type_5,8503,5426,4279,1594,29,emp_status_1,316,paid,house_2,1,17,1,1857,1,INTERNET,65,X11,0,3,1,2,0
cust_205,nida_1205,0.159,0.163,64,146,50,7,81,type_5,6461,6526,2847,2108,17,emp_status_5,-159,paid,house_7,0,11,0,788,0,MOBILE,61,Windows,1,3,0,10,0
cust_206,nida_1206,0.267,0.854,230,182,50,73,15,type_1,19516,3486,4645,1809,5,emp_status_5,132,paid,house_4,1,1,0,1011,0,MOBILE,0,Macintosh,1,2,0,8,0
cust_207,nida_1207,0.53,0.687,371,225,60,46,80,type_5,16238,4857,4727,2235,19,emp_status_3,-67,paid,house_3,1,12,0,1519,0,INTERNET,107,Other,1,0,1,3,0
cust_208,nida_1208,0.307,0.52,297,290,30,35,80,type_2,19583,4888,6680,452,34,emp_status_2,154,free,house_6,1,8,1,1428,0,INTERNET,89,Linux,1,1,0,5,0
cust_209,nida_1209,0.25,0.83,336,34,50,49,85,type_1,2770,9463,6287,2234,18,emp_status_1,87,paid,house_5,0,25,0,690,0,MOBILE,43,Windows,0,3,1,11,0
cust_210,nida_1210,0.404,0.419,149,244,20,8,38,type_4,12574,4266,3079,1763,25,emp_status_4,91,free,house_6,1,22,0,517,0,INTERNET,61,Windows,0,0,1,4,0
cust_211,nida_1211,0.37,0.194,203,71,20,59,48,type_3,21761,9501,6901,163,34,emp_status_4,258,free,house_6,1,14,1,1394,0,MOBILE,0,Macintosh,0,3,1,5,0
cust_212,nida_1212,0.221,0.285,318,148,30,71,71,type_3,14455,9467,5756,1447,11,emp_status_5,273,paid,house_2,0,8,0,417,0,MOBILE,52,Other,1,2,0,4,0
cust_213,nida_1213,0.091,0.505,253,-1,50,66,27,type_1,2604,6470,5379,101,7,emp_status_2,120,free,house_7,1,25,1,700,0,INTERNET,49,Linux,1,2,0,8,0
cust_214,nida_1214,0.426,0.531,135,67,30,52,49,type_2,4885,2050,4932,1452,36,emp_status_7,-40,free,house_2,1,5,0,1416,0,MOBILE,39,Linux,0,0,0,6,0
cust_215,nida_1215,0.308,0.806,367,291,60,16,40,type_4,13739,2252,6797,690,9,emp_status_1,220,paid,house_1,1,26,0,532,0,INTERNET,3,Linux,1,2,0,1,0
cust_216,nida_1216,0.087,0.791,133,228,20,52,27,type_3,18190,6720,5861,1450,20,emp_status_5,7,free,house_7,1,24,0,1376,0,INTERNET,83,Linux,0,1,1,5,0
cust_217,nida_1217,0.32,0.581,52,209,40,27,64,type_3,6462,8986,4018,1966,40,emp_status_7,235,paid,house_3,1,16,0,752,0,INTERNET,69,Macintosh,1,2,1,1,0
cust_218,nida_1218,0.172,0.781,63,70,20,62,15,type_2,1531,2164,5712,535,41,emp_status_2,143,paid,house_6,1,11,0,1246,0,INTERNET,23,Macintosh,1,1,1,12,0
cust_219,nida_1219,0.524,0.192,0,361,50,14,107,type_5,5509,3822,5147,2025,28,emp_status_1,149,paid,house_4,1,6,0,1921,0,INTERNET,107,Other,0,3,0,3,0
cust_220,nida_1220,0.144,0.05,130,94,30,18,29,type_1,3298,4308,3238,1700,30,emp_status_4,240,paid,house_4,1,25,0,415,0,INTERNET,-1,X11,1,2,0,12,0
cust_221,nida_1221,0.437,0.874,332,395,20,69,90,type_2,12062,3753,6807,1463,39,emp_status_4,-87,paid,house_7,1,12,0,1266,0,INTERNET,7,Macintosh,1,1,0,11,0
cust_222,nida_1222,0.562,0.076,30,82,40,46,105,type_2,22559,5850,5405,1629,6,emp_status_5,264,free,house_1,1,4,0,1584,0,INTERNET,64,Linux,1,3,1,6,0
cust_223,nida_1223,0.204,0.247,354,226,40,70,50,type_2,3323,3705,6542,1878,33,emp_status_2,-102,paid,house_4,0,18,1,1848,0,MOBILE,65,Other,1,3,0,9,0
cust_224,nida_1224,0.265,0.695,358,297,30,47,37,type_2,14474,1782,5580,123,33,emp_status_4,90,paid,house_7,1,26,1,942,1,INTERNET,106,Linux,1,3,0,3,0
cust_225,nida_1225,0.343,0.409,241,234,30,72,58,type_5,4925,4788,7034,2396,29,emp_status_7,135,free,house_2,1,21,0,1135,0,MOBILE,99,Macintosh,0,3,0,12,0
cust_226,nida_1226,0.308,0.876,190,291,20,19,92,type_4,5374,4876,3242,248,3,emp_status_2,306,paid,house_4,0,10,0,613,0,INTERNET,106,Other,1,0,1,12,0
cust_227,nida_1227,0.078,0.298,140,220,50,36,97,type_2,8343,2477,3776,1971,40,emp_status_5,-149,paid,house_6,1,22,1,1641,0,INTERNET,2,Linux,1,1,1,12,0
cust_228,nida_1228,0.204,0.012,146,221,60,74,49,type_2,11262,1851,5785,1294,29,emp_status_7,165,paid,house_4,1,20,0,821,0,INTERNET,19,X11,1,0,1,4,0
cust_229,nida_1229,0.468,0.301,87,279,40,1,82,type_1,23331,5906,4457,1452,24,emp_status_7,249,paid,house_2,0,24,1,1873,0,INTERNET,59,Windows,0,3,1,10,0
cust_230,nida_1230,0.224,0.578,47,219,30,63,14,type_3,1423,1450,3643,1593,13,emp_status_3,358,paid,house_3,1,20,0,816,1,MOBILE,24,Windows,0,2,0,1,0
cust_231,nida_1231,0.564,0.376,134,214,60,35,96,type_5,16697,4947,3969,712,23,emp_status_2,233,paid,house_6,1,5,0,515,0,INTERNET,42,Linux,1,1,1,10,0
cust_232,nida_1232,0.458,0.535,189,229,60,4,12,type_2,21099,7959,5476,246,42,emp_status_6,108,paid,house_3,1,13,1,1875,0,INTERNET,35,Windows,0,1,0,2,0
cust_233,nida_1233,0.229,0.877,147,403,60,63,88,type_4,14906,5051,5153,480,30,emp_status_2,-71,free,house_2,1,28,0,1653,0,INTERNET,76,X11,1,3,1,7,0
cust_234,nida_1234,0.194,0.912,85,167,50,6,82,type_4,1511,4412,3643,2145,38,emp_status_5,327,paid,house_2,1,2,0,966,0,INTERNET,8,X11,1,2,1,8,0
cust_235,nida_1235,0.114,0.266,6,327,30,69,40,type_4,8400,7259,5355,2376,27,emp_status_6,-131,free,house_6,0,4,0,698,0,MOBILE,88,Linux,1,2,1,1,0
cust_236,nida_1236,0.119,0.462,221,40,40,21,49,type_1,23102,8052,6694,1448,24,emp_status_3,270,paid,house_5,0,0,0,548,0,INTERNET,72,X11,1,1,0,9,0
cust_237,nida_1237,0.224,0.549,355,256,30,73,22,type_4,22330,6142,5705,1028,18,emp_status_4,-33,paid,house_5,1,29,1,274,0,MOBILE,99,Windows,1,0,1,6,0
cust_238,nida_1238,0.175,0.949,14,194,20,45,105,type_1,3653,4636,5176,2013,3,emp_status_1,360,paid,house_4,1,22,0,432,1,INTERNET,80,Linux,1,2,1,1,0
cust_239,nida_1239,0.238,0.999,294,390,40,39,80,type_5,856,4971,5000,458,33,emp_status_5,-115,free,house_6,1,29,0,1112,0,MOBILE,89,Windows,1,1,0,4,0
cust_240,nida_1240,0.438,0.235,104,94,30,60,41,type_4,6227,4146,4561,592,31,emp_status_1,-95,free,house_6,1,23,1,923,0,INTERNET,79,X11,1,2,0,4,0
cust_241,nida_1241,0.305,0.727,281,315,40,45,71,type_3,17592,8750,6777,497,24,emp_status_3,159,free,house_7,1,6,0,769,0,INTERNET,72,X11,0,3,1,7,0
cust_242,nida_1242,0.411,0.378,102,12,20,27,17,type_2,7060,8376,5582,2134,21,emp_status_6,34,paid,house_7,1,10,0,237,0,MOBILE,73,Other,0,2,0,1,0
cust_243,nida_1243,0.238,0.008,359,111,40,34,82,type_5,11114,6917,6946,2449,27,emp_status_3,223,paid,house_4,1,0,0,461,0,INTERNET,45,Macintosh,1,0,1,10,0
cust_244,nida_1244,0.306,0.009,144,75,60,0,59,type_3,11617,8716,5737,1316,17,emp_status_2,170,free,house_5,1,13,1,1669,1,MOBILE,86,Macintosh,1,0,1,9,1
cust_245,nida_1245,0.224,0.461,33,275,50,28,104,type_5,13921,4731,4557,196,6,emp_status_1,21,free,house_7,1,30,0,411,0,MOBILE,81,Linux,0,0,0,1,0
cust_246,nida_1246,0.228,0.488,111,406,20,8,92,type_4,20175,5661,3604,26,10,emp_status_1,200,paid,house_4,1,9,1,1681,0,MOBILE,106,Windows,1,1,1,10,0
cust_247,nida_1247,0.601,0.023,306,318,40,8,61,type_5,16802,1493,6440,1717,41,emp_status_3,-15,paid,house_3,1,15,0,1873,0,MOBILE,78,Macintosh,1,2,0,3,0
cust_248,nida_1248,0.186,0.687,51,158,20,21,24,type_5,13231,8318,6148,2182,10,emp_status_6,31,paid,house_3,1,19,0,1190,0,INTERNET,21,Linux,1,0,1,1,0
cust_249,nida_1249,0.332,0.294,345,311,60,62,93,type_5,1623,3285,5874,1113,8,emp_status_1,250,free,house_7,1,20,1,1505,0,MOBILE,74,X11,0,3,1,1,0
cust_250,nida_1250,0.154,0.56,79,117,50,65,33,type_1,21491,5189,4936,2253,34,emp_status_7,-133,free,house_1,1,31,0,1793,0,INTERNET,52,Macintosh,1,3,1,4,0
cust_251,nida_1251,0.59,0.301,102,159,20,57,65,type_3,21173,4104,2830,1438,36,emp_status_4,314,paid,house_5,1,27,0,984,1,MOBILE,57,Windows,1,3,1,2,1
cust_252,nida_1252,0.136,0.167,320,306,60,69,54,type_4,20304,3097,6140,602,22,emp_status_3,102,paid,house_3,0,13,1,1788,0,MOBILE,17,Other,1,1,0,9,0
cust_253,nida_1253,0.145,0.407,367,349,60,54,38,type_2,14915,7555,6294,1091,32,emp_status_2,-31,paid,house_7,1,19,0,405,0,INTERNET,23,Other,0,0,0,1,0
cust_254,nida_1254,0.47,0.232,240,144,60,12,27,type_4,22902,7950,6109,361,0,emp_status_2,-108,free,house_1,1,0,1,204,0,INTERNET,65,Macintosh,1,0,1,3,1
cust_255,nida_1255,0.347,0.535,29,161,40,18,4,type_4,2142,2111,4453,1283,19,emp_status_2,345,paid,house_2,1,1,0,1842,0,INTERNET,11,Other,1,2,0,2,0
cust_256,nida_1256,0.224,0.199,315,394,30,78,50,type_1,13667,9149,5644,1086,4,emp_status_1,-66,free,house_7,1,23,0,1466,0,MOBILE,19,Linux,1,1,0,1,0
cust_257,nida_1257,0.381,0.508,190,177,20,32,-1,type_1,19228,1469,4140,2015,28,emp_status_3,372,free,house_6,1,11,0,347,0,INTERNET,20,Windows,0,3,1,11,0
cust_258,nida_1258,0.253,0.157,355,87,30,73,50,type_5,10921,2048,3565,971,25,emp_status_2,-122,free,house_3,1,22,1,1914,0,INTERNET,45,X11,1,2,1,9,1
cust_259,nida_1259,0.192,0.671,359,221,60,64,22,type_4,7992,2979,3334,1715,37,emp_status_3,46,paid,house_1,1,29,0,1909,0,INTERNET,61,Windows,0,3,1,5,0
cust_260,nida_1260,0.218,0.754,231,264,30,59,100,type_3,10111,9214,4818,1646,2,emp_status_1,347,paid,house_4,1,13,0,1174,1,INTERNET,27,X11,1,3,0,11,0
cust_261,nida_1261,0.547,0.11,96,237,60,11,32,type_1,11084,4902,4541,1726,20,emp_status_4,-31,free,house_7,1,4,0,1546,0,INTERNET,47,Other,1,0,1,6,1
cust_262,nida_1262,0.432,0.468,32,306,60,42,5,type_1,2946,2344,4891,907,12,emp_status_4,87,free,house_6,1,8,1,586,0,MOBILE,105,Linux,0,2,1,8,0
cust_263,nida_1263,0.338,0.071,241,32,50,16,73,type_3,22255,5712,4989,245,30,emp_status_4,367,paid,house_1,1,7,1,1616,1,INTERNET,23,X11,1,1,1,7,1
cust_264,nida_1264,0.28,0.598,57,369,50,67,9,type_1,22036,7621,4480,2325,16,emp_status_1,291,free,house_3,1,3,1,1874,0,INTERNET,21,Other,1,3,0,7,0
cust_265,nida_1265,0.205,0.264,257,165,30,28,34,type_3,9415,7682,4865,346,34,emp_status_2,384,paid,house_4,1,17,1,1910,0,INTERNET,74,X11,1,0,0,9,0
cust_266,nida_1266,0.198,0.528,15,390,20,54,18,type_2,17129,4449,5491,1960,22,emp_status_1,10,paid,house_7,1,18,0,1988,1,INTERNET,47,Macintosh,1,0,0,3,0
cust_267,nida_1267,0.42,0.517,76,123,30,6,61,type_3,20031,3152,5186,371,2,emp_status_3,166,paid,house_4,1,31,1,1473,0,MOBILE,21,Windows,1,3,1,10,0
cust_268,nida_1268,0.095,0.924,204,222,20,43,78,type_2,20981,5755,5095,808,1,emp_status_4,-78,paid,house_1,0,29,0,627,0,INTERNET,3,Linux,1,0,0,8,0
cust_269,nida_1269,0.068,0.549,300,148,30,76,61,type_5,22311,1339,4389,2170,2,emp_status_3,129,free,house_7,1,11,1,568,0,INTERNET,27,Other,0,0,0,6,0
cust_270,nida_1270,0.373,0.583,164,187,40,4,67,type_5,11615,5933,3906,159,19,emp_status_1,22,paid,house_1,1,4,0,1200,0,MOBILE,3,Linux,1,3,1,8,0
cust_271,nida_1271,0.181,0.402,289,41,40,59,86,type_1,11884,2229,3683,1150,8,emp_status_5,-23,free,house_3,1,6,0,847,0,INTERNET,37,Windows,1,1,1,4,0
cust_272,nida_1272,0.469,0.949,110,27,20,5,28,type_3,13356,5076,2942,1334,3,emp_status_5,-81,free,house_4,1,8,0,1670,0,INTERNET,97,X11,1,3,0,1,0
cust_273,nida_1273,0.442,0.777,315,360,50,6,28,type_1,24605,2800,3915,517,24,emp_status_7,182,free,house_5,1,2,1,1245,0,INTERNET,33,X11,1,2,0,11,0
cust_274,nida_1274,0.273,0.285,351,118,20,45,101,type_3,7673,8190,4804,1288,0,emp_status_1,222,paid,house_7,1,12,1,749,0,INTERNET,79,Linux,1,3,0,3,0
cust_275,nida_1275,0.442,0.844,143,335,30,56,99,type_1,23214,4432,2884,745,38,emp_status_2,199,paid,house_1,1,2,0,738,0,MOBILE,28,X11,1,3,0,10,0
cust_276,nida_1276,0.451,0.432,154,29,60,53,95,type_5,1744,1402,5871,2335,11,emp_status_6,151,free,house_5,0,22,0,1505,0,MOBILE,54,X11,1,1,1,3,0
cust_277,nida_1277,0.514,0.829,176,179,40,45,82,type_5,9993,1579,4800,419,39,emp_status_3,95,paid,house_7,1,19,1,1502,1,MOBILE,0,X11,1,3,1,1,0
cust_278,nida_1278,0.198,0.823,344,160,60,9,20,type_1,4780,3826,3931,1551,39,emp_status_1,118,paid,house_5,1,8,0,1343,0,MOBILE,13,Macintosh,1,3,0,5,0
cust_279,nida_1279,0.056,0.189,134,126,40,3,103,type_3,3854,5957,3477,139,23,emp_status_1,218,paid,house_7,1,23,0,1476,0,MOBILE,49,Other,0,0,1,12,0
cust_280,nida_1280,0.013,0.701,313,253,30,66,59,type_4,15856,1626,6646,1832,8,emp_status_5,295,paid,house_7,1,4,1,676,0,MOBILE,21,Other,1,3,1,6,0
cust_281,nida_1281,0.442,0.291,16,292,40,24,19,type_3,13552,7846,6049,706,19,emp_status_4,371,paid,house_4,1,14,1,1288,0,INTERNET,104,Windows,0,1,0,9,0
cust_282,nida_1282,0.256,0.297,349,355,20,77,35,type_1,18976,2963,3525,697,4,emp_status_4,-159,free,house_3,1,26,0,1809,1,INTERNET,24,X11,1,0,0,8,1
cust_283,nida_1283,0.12,0.296,153,386,60,60,25,type_3,11884,6334,3739,474,19,emp_status_6,-100,paid,house_5,0,31,0,1526,0,INTERNET,9,Linux,1,3,0,4,0
cust_284,nida_1284,0.291,0.726,270,252,60,37,100,type_2,17197,7358,6270,1660,20,emp_status_2,-128,paid,house_3,0,28,0,1540,0,INTERNET,22,X11,1,0,1,6,0
cust_285,nida_1285,0.248,0.23,264,128,30,31,33,type_3,2118,6944,6076,1901,1,emp_status_2,321,free,house_1,1,23,0,373,0,INTERNET,7,Windows,1,2,0,3,0
cust_286,nida_1286,0.273,0.001,358,10,60,22,36,type_5,18871,4173,5756,2436,20,emp_status_6,249,paid,house_4,1,11,0,1638,0,MOBILE,76,X11,1,3,0,1,0
