customer_id,nida,age,married,education,dependents,employment_status,spouse_employment_status,monthly_income,residense_status,vehicle_ownership_status,vehicle_cat,credit_history_length_months,payment_history_score,total_outstanding_debt,credit_utilization_ratio,number_of_late_payments_36,active_loans,avg_monthly_balance,savings_account_balance,requested_amount,loan_purpose,previous_collateral_value,debt_to_income_ratio,risk_category_target
cust_133,nida_1133,61,YES,Graduate,4,Self-Employed,Employed,141827.77,Rented,YES,None,232,493,19922.36,0.48,6,4,73225.22,30357.09,34875.78,Business,212098.66,0.13,LOW
cust_134,nida_1134,23,NO,Post-Graduate,2,Unemployed,Unemployed,80346.47,Owned,NO,Motorcycle,113,438,40567.45,0.7,1,0,30622.14,172471.21,65358.61,Business,232463.95,0.23,MEDIUM
cust_135,nida_1135,55,NO,Post-Graduate,1,Unemployed,Unemployed,42235.28,Rented,NO,Motorcycle,52,357,20259.43,0.44,1,1,43034.9,134459.66,68191.76,Education,86381.39,0.21,HIGH
cust_136,nida_1136,38,YES,Graduate,1,Unemployed,Employed,59960.01,Owned,YES,Car,232,692,47410.29,0.76,1,2,28688.12,132289.13,19447.61,Education,186802.01,0.48,MEDIUM
cust_137,nida_1137,60,NO,Undergraduate,0,Self-Employed,Not Applicable,92310.73,Rented,YES,Motorcycle,187,346,33058.02,0.72,0,1,27053.87,144427.72,70283.08,Business,38115.56,0.45,HIGH
cust_138,nida_1138,27,YES,Undergraduate,4,Self-Employed,Not Applicable,82150.25,Rented,NO,Car,88,429,45884.02,0.15,0,4,57165.58,125870.3,19983.32,Personal,186997.66,0.3,MEDIUM
cust_139,nida_1139,45,NO,Post-Graduate,0,Employed,Employed,149430.48,Rented,YES,Motorcycle,117,758,35736.59,0.87,4,4,29651.77,160722.45,8874.93,Personal,216743.89,0.5,LOW
cust_140,nida_1140,47,YES,Graduate,2,Unemployed,Unemployed,103569.86,Rented,NO,Car,131,336,22535.86,0.49,4,3,18285.75,9210.28,71677.66,Home,235138.96,0.22,MEDIUM
cust_141,nida_1141,39,YES,Undergraduate,0,Self-Employed,Unemployed,49620.83,Rented,NO,Motorcycle,21,802,22180.85,0.8,1,4,44926.39,16417.55,26680.15,Home,132047.96,0.11,MEDIUM
cust_142,nida_1142,39,YES,Post-Graduate,1,Self-Employed,Unemployed,147111.8,Owned,YES,Motorcycle,177,352,17444.95,0.8,6,1,29995.91,48005.63,56081.22,Business,51086.62,0.19,LOW
cust_143,nida_1143,58,YES,Undergraduate,2,Unemployed,Not Applicable,103793.45,Owned,NO,Car,138,792,27395.67,0.6,2,0,20788.14,166543.29,91991.79,Business,111661.2,0.3,LOW
cust_144,nida_1144,45,NO,Graduate,2,Self-Employed,Unemployed,25683.38,Rented,YES,Motorcycle,198,528,17918.88,0.86,8,0,50925.18,186072.03,41781.11,Education,24056.99,0.33,HIGH
cust_145,nida_1145,57,YES,Undergraduate,1,Self-Employed,Unemployed,111232.79,Owned,NO,Motorcycle,187,757,18974.53,0.56,1,4,12947.42,6409.88,45525.26,Home,143437.03,0.44,MEDIUM
cust_146,nida_1146,30,NO,Graduate,2,Employed,Not Applicable,108330.66,Owned,YES,None,48,546,21873.83,0.7,8,0,66405.2,165203.69,55024.95,Home,16033.71,0.45,MEDIUM
cust_147,nida_1147,33,NO,Post-Graduate,3,Self-Employed,Not Applicable,87534.72,Rented,YES,Car,86,518,15490.07,0.9,5,3,6535.3,168497.91,10751.52,Personal,184254.31,0.43,MEDIUM
cust_148,nida_1148,62,YES,Graduate,1,Employed,Employed,70073.79,Owned,NO,None,147,677,31840.69,0.7,7,2,28830.97,122579.52,12748.61,Education,223514.39,0.43,MEDIUM
cust_149,nida_1149,23,YES,Undergraduate,4,Self-Employed,Unemployed,28541.68,Owned,NO,Motorcycle,19,353,25426.51,0.85,1,3,7078.83,153271.76,78694.57,Education,226697.65,0.29,HIGH
cust_150,nida_1150,26,NO,Post-Graduate,0,Self-Employed,Not Applicable,100352.48,Rented,YES,None,98,525,21681.52,0.17,0,3,4050.88,7854.43,93038.79,Education,65.83,0.56,MEDIUM
cust_151,nida_1151,31,YES,Post-Graduate,3,Self-Employed,Employed,73815.06,Rented,NO,None,196,565,11222.26,0.2,5,0,72479.94,145174.72,17553.98,Home,107392.63,0.35,MEDIUM
cust_152,nida_1152,53,YES,Undergraduate,1,Employed,Not Applicable,87373.85,Rented,NO,None,225,748,12845.38,0.81,0,3,52686.18,120155.92,56282.13,Business,135158.98,0.56,MEDIUM
cust_153,nida_1153,55,NO,Post-Graduate,4,Unemployed,Not Applicable,107823.45,Owned,YES,Car,28,608,46220.17,0.5,0,4,65533.17,96643.21,98349.59,Education,212414.8,0.13,LOW
cust_154,nida_1154,56,YES,Undergraduate,3,Unemployed,Employed,39433.95,Owned,YES,Car,163,430,37939.99,0.58,7,4,32444.01,154480.58,47365.9,Home,224364.35,0.28,HIGH
cust_155,nida_1155,32,YES,Graduate,1,Unemployed,Not Applicable,63551.46,Owned,YES,None,233,444,43300.51,0.6,9,2,3085.69,129717.51,47069.45,Personal,235107.83,0.49,HIGH
cust_156,nida_1156,44,NO,Graduate,0,Unemployed,Employed,70678.01,Owned,YES,Car,83,443,23657.8,0.73,4,0,40449.66,71612.54,81535.09,Home,146616.39,0.52,HIGH
cust_157,nida_1157,30,NO,Graduate,1,Self-Employed,Not Applicable,73336.98,Rented,YES,Motorcycle,88,734,17078.26,0.33,4,3,33265.74,53006.81,89459.14,Business,67383.82,0.16,MEDIUM
cust_158,nida_1158,41,NO,Post-Graduate,0,Employed,Employed,67572.98,Rented,NO,Motorcycle,142,409,6889.79,0.1,2,3,54081.14,115491.56,24761.46,Education,151690.09,0.2,MEDIUM
cust_159,nida_1159,64,YES,Undergraduate,1,Self-Employed,Not Applicable,98628.03,Rented,YES,Car,226,709,15267.71,0.47,7,0,65511.49,7766.5,12319.79,Business,244801.96,0.29,LOW
cust_160,nida_1160,63,YES,Undergraduate,2,Self-Employed,Employed,130710.43,Owned,NO,Motorcycle,238,553,40544.51,0.61,2,4,37190.01,26934.35,99603.09,Business,126051.25,0.11,LOW
cust_161,nida_1161,40,NO,Undergraduate,1,Unemployed,Unemployed,129262.72,Owned,YES,None,165,505,49563.68,0.33,3,3,3148.33,111454.54,52062.9,Business,23182.61,0.6,MEDIUM
cust_162,nida_1162,56,YES,Graduate,2,Unemployed,Unemployed,40101.01,Rented,NO,None,168,357,28150.67,0.5,6,0,4855.79,160019.89,66153.5,Education,191646.58,0.56,HIGH
cust_163,nida_1163,37,NO,Graduate,0,Unemployed,Employed,37620.52,Rented,NO,Motorcycle,212,357,28041.2,0.84,5,3,5702.2,101557.18,44050.04,Home,154760.47,0.37,HIGH
cust_164,nida_1164,27,NO,Graduate,3,Unemployed,Employed,127462.15,Rented,YES,Motorcycle,38,331,29000.1,0.7,4,0,48426.62,178024.91,77144.23,Home,183637.21,0.3,MEDIUM
cust_165,nida_1165,31,NO,Graduate,1,Employed,Unemployed,145230.41,Owned,YES,None,116,395,36525.04,0.45,6,3,6232.34,92160.34,26629.22,Business,187175.03,0.42,MEDIUM
cust_166,nida_1166,27,NO,Post-Graduate,2,Self-Employed,Unemployed,120548.16,Rented,YES,None,203,756,10197.49,0.67,5,4,46295.84,90238.3,36306.97,Education,148175.53,0.56,MEDIUM
cust_167,nida_1167,25,YES,Graduate,0,Employed,Unemployed,45411.11,Rented,YES,Motorcycle,109,473,1915.34,0.61,4,2,65013.21,181135.5,75062.59,Business,211467.52,0.3,HIGH
cust_168,nida_1168,23,NO,Graduate,0,Employed,Not Applicable,71010.71,Rented,YES,None,207,616,49678.47,0.7,1,0,70815.8,69273.31,63711.98,Home,5813.89,0.18,MEDIUM
cust_169,nida_1169,36,NO,Post-Graduate,0,Self-Employed,Not Applicable,80012.68,Rented,NO,Car,22,829,20679.97,0.49,5,0,51021.42,48304.5,13913.3,Business,68906.52,0.31,LOW
cust_170,nida_1170,42,YES,Undergraduate,1,Employed,Employed,98510.32,Rented,NO,Car,128,703,20168.54,0.86,2,4,73111.41,197663.18,51943.35,Home,36190.8,0.5,MEDIUM
cust_171,nida_1171,44,YES,Graduate,3,Employed,Employed,21821.0,Owned,YES,Car,14,618,20477.25,0.93,8,1,68853.75,44928.39,27183.4,Business,13336.67,0.14,MEDIUM
cust_172,nida_1172,32,YES,Post-Graduate,0,Unemployed,Not Applicable,87832.04,Rented,YES,Motorcycle,151,516,716.72,0.31,1,0,11495.54,150798.04,41293.57,Business,130613.46,0.23,MEDIUM
cust_173,nida_1173,49,YES,Post-Graduate,2,Self-Employed,Not Applicable,90260.05,Owned,NO,None,219,640,37949.68,0.75,0,0,62639.85,166236.95,51877.23,Education,32042.53,0.14,LOW
cust_174,nida_1174,41,YES,Post-Graduate,4,Self-Employed,Not Applicable,101849.7,Rented,NO,None,74,403,31401.77,0.62,9,0,39218.59,45796.04,85090.44,Home,156554.33,0.57,HIGH
cust_175,nida_1175,26,YES,Graduate,0,Self-Employed,Employed,40831.38,Owned,NO,None,114,313,43897.32,0.37,0,3,67988.99,29458.27,72951.85,Home,190644.16,0.23,HIGH
cust_176,nida_1176,33,YES,Post-Graduate,4,Unemployed,Not Applicable,76859.79,Rented,YES,Car,112,383,26127.99,0.65,6,4,24609.04,159141.11,80835.65,Personal,70948.17,0.37,MEDIUM
cust_177,nida_1177,51,YES,Graduate,3,Employed,Not Applicable,99606.94,Owned,YES,Motorcycle,39,450,32365.7,0.67,2,3,10658.13,155465.75,21380.72,Home,141407.46,0.11,MEDIUM
cust_178,nida_1178,60,NO,Undergraduate,4,Unemployed,Not Applicable,132680.22,Rented,NO,Motorcycle,149,426,27083.3,0.74,9,1,71907.82,12142.13,47440.66,Education,38777.72,0.22,MEDIUM
cust_179,nida_1179,34,YES,Post-Graduate,2,Unemployed,Not Applicable,124524.81,Rented,YES,Motorcycle,204,487,45219.23,0.21,1,1,11630.03,12180.98,69878.57,Home,59201.4,0.19,LOW
cust_180,nida_1180,42,YES,Graduate,3,Employed,Employed,49233.82,Owned,NO,Motorcycle,157,604,23220.66,0.27,8,1,63990.22,58578.14,24838.58,Education,8197.73,0.56,HIGH
cust_181,nida_1181,51,YES,Post-Graduate,0,Unemployed,Not Applicable,105690.27,Rented,NO,Motorcycle,76,802,34632.49,0.25,0,0,61011.87,166350.07,23162.2,Business,97462.02,0.49,MEDIUM
cust_182,nida_1182,51,YES,Post-Graduate,2,Unemployed,Not Applicable,87671.93,Rented,NO,Car,40,814,26187.2,0.68,8,0,13826.59,150505.64,85455.57,Home,227566.09,0.41,MEDIUM
cust_183,nida_1183,22,NO,Graduate,4,Employed,Not Applicable,25039.67,Owned,YES,Motorcycle,60,686,16094.92,0.89,3,3,52400.8,35960.62,48584.82,Business,238928.34,0.37,MEDIUM
cust_184,nida_1184,42,NO,Graduate,1,Employed,Employed,70455.55,Owned,NO,Motorcycle,212,646,45400.7,0.37,2,4,37971.78,33779.48,67944.7,Education,55613.47,0.15,MEDIUM
cust_185,nida_1185,36,YES,Graduate,4,Employed,Employed,95842.97,Owned,YES,Motorcycle,107,735,2220.04,0.13,7,0,7376.49,70856.01,31767.95,Business,208270.98,0.31,LOW
cust_186,nida_1186,45,NO,Undergraduate,2,Unemployed,Employed,43596.11,Owned,NO,None,162,559,44191.01,0.29,6,0,21862.56,75638.99,77832.5,Education,123498.43,0.54,HIGH
cust_187,nida_1187,31,NO,Graduate,3,Employed,Employed,88799.31,Rented,YES,Motorcycle,78,717,5891.65,0.6,9,2,47338.44,91014.58,22444.44,Education,41093.61,0.3,MEDIUM
cust_188,nida_1188,40,YES,Graduate,0,Employed,Unemployed,134755.61,Owned,NO,None,231,706,7984.96,0.9,3,4,62963.91,68901.85,32303.98,Business,192961.38,0.38,LOW
cust_189,nida_1189,54,YES,Post-Graduate,0,Unemployed,Not Applicable,133510.35,Rented,NO,None,53,354,21906.94,0.35,9,2,17606.5,4319.4,47720.79,Business,16968.61,0.39,MEDIUM
cust_190,nida_1190,61,NO,Graduate,3,Unemployed,Employed,99974.36,Rented,YES,None,158,550,18798.71,0.37,2,0,41354.23,91965.98,87245.31,Education,52712.12,0.41,MEDIUM
cust_191,nida_1191,54,YES,Graduate,3,Self-Employed,Unemployed,81858.1,Rented,YES,Motorcycle,181,383,9381.88,0.79,1,4,59684.06,22668.19,6889.95,Business,32014.28,0.55,HIGH
cust_192,nida_1192,53,YES,Graduate,2,Self-Employed,Unemployed,81432.58,Owned,YES,Motorcycle,143,570,32030.21,0.78,8,4,17437.64,26816.17,97947.17,Business,145864.95,0.18,MEDIUM
cust_193,nida_1193,28,YES,Graduate,4,Self-Employed,Not Applicable,86815.62,Rented,YES,None,113,453,34179.79,0.6,7,2,51799.1,50691.2,95180.79,Home,14871.12,0.18,MEDIUM
cust_194,nida_1194,57,NO,Undergraduate,4,Employed,Not Applicable,23697.09,Rented,YES,Motorcycle,35,305,2652.13,0.44,7,0,21904.44,13385.04,46427.22,Home,145373.57,0.43,HIGH
cust_195,nida_1195,39,YES,Undergraduate,3,Employed,Employed,60362.04,Rented,NO,Car,218,381,35101.7,0.77,4,1,35517.61,80112.71,59413.7,Personal,68889.01,0.55,HIGH
cust_196,nida_1196,28,NO,Post-Graduate,3,Employed,Employed,129235.17,Rented,YES,Car,137,826,43281.47,0.38,5,2,28730.17,123222.75,83528.39,Education,235713.67,0.59,LOW
cust_197,nida_1197,26,YES,Post-Graduate,4,Unemployed,Employed,55389.04,Rented,NO,None,178,306,5667.85,0.25,9,1,4774.19,139425.57,41778.41,Education,75595.25,0.26,HIGH
cust_198,nida_1198,47,NO,Undergraduate,1,Self-Employed,Unemployed,110087.44,Rented,NO,Motorcycle,100,812,43156.29,0.95,6,0,10696.64,67135.09,79211.62,Business,202707.63,0.46,LOW
cust_199,nida_1199,62,YES,Graduate,2,Self-Employed,Not Applicable,45811.38,Rented,NO,Car,47,746,36747.25,0.24,0,4,17211.63,161884.74,38875.06,Business,113234.37,0.55,MEDIUM
cust_200,nida_1200,56,YES,Post-Graduate,1,Unemployed,Not Applicable,118770.13,Owned,YES,None,11,591,31706.25,0.2,8,1,31575.9,25235.15,31107.1,Home,222396.72,0.33,MEDIUM
cust_201,nida_1201,32,YES,Post-Graduate,1,Unemployed,Unemployed,21116.42,Owned,NO,None,213,690,33453.55,0.31,8,4,66122.69,194449.9,15722.85,Personal,51630.79,0.28,MEDIUM
cust_202,nida_1202,54,YES,Post-Graduate,1,Employed,Not Applicable,128798.68,Rented,NO,Car,198,308,35983.11,0.6,7,3,59261.25,13398.92,38479.95,Business,198312.04,0.19,MEDIUM
cust_203,nida_1203,41,NO,Undergraduate,3,Unemployed,Not Applicable,115603.21,Rented,YES,None,109,686,45901.63,0.58,7,2,72916.07,90760.21,72961.83,Business,65620.29,0.54,MEDIUM
cust_204,nida_1204,57,YES,Graduate,0,Unemployed,Not Applicable,73947.98,Rented,YES,Motorcycle,166,712,42424.71,0.79,5,1,63204.99,8129.42,31124.17,Education,19353.71,0.41,MEDIUM
cust_205,nida_1205,45,NO,Graduate,4,Employed,Not Applicable,105926.49,Rented,NO,Car,90,729,15841.68,0.63,4,2,13867.9,68656.91,7236.52,Home,125023.04,0.55,MEDIUM
cust_206,nida_1206,63,YES,Graduate,0,Unemployed,Unemployed,48650.62,Owned,NO,None,91,327,41418.52,0.94,7,2,66082.18,197028.17,95947.74,Business,52996.67,0.14,HIGH
cust_207,nida_1207,30,NO,Graduate,2,Employed,Not Applicable,97350.52,Owned,YES,Motorcycle,102,657,24812.01,0.51,7,2,46228.18,91718.96,87357.07,Personal,235249.18,0.4,MEDIUM
cust_208,nida_1208,37,NO,Undergraduate,0,Employed,Employed,35693.04,Rented,YES,None,77,579,6164.9,0.8,7,4,61933.8,71696.8,31193.23,Personal,230475.4,0.29,MEDIUM
cust_209,nida_1209,53,YES,Post-Graduate,4,Employed,Unemployed,81465.92,Rented,NO,None,146,354,30321.16,0.62,0,4,64143.04,17627.88,21572.57,Home,105281.79,0.46,HIGH
cust_210,nida_1210,64,YES,Post-Graduate,1,Unemployed,Unemployed,141751.68,Owned,YES,None,129,691,22143.6,0.52,0,2,62321.5,49678.38,46537.94,Home,149336.13,0.54,LOW
cust_211,nida_1211,52,NO,Post-Graduate,3,Unemployed,Employed,49269.8,Rented,YES,Motorcycle,135,695,48107.91,0.86,0,2,52657.96,79882.27,13422.68,Personal,181459.84,0.53,MEDIUM
cust_212,nida_1212,35,YES,Undergraduate,4,Employed,Employed,75629.27,Owned,YES,None,223,354,17516.19,0.4,4,3,51100.1,113868.93,19470.16,Business,92907.55,0.32,MEDIUM
cust_213,nida_1213,56,NO,Graduate,2,Unemployed,Not Applicable,36201.37,Rented,YES,None,127,337,5668.44,0.24,1,2,65270.56,122488.14,16926.55,Home,49908.88,0.59,HIGH
cust_214,nida_1214,25,YES,Graduate,4,Self-Employed,Unemployed,66262.74,Owned,YES,Car,72,390,48851.07,0.13,8,0,72148.67,49058.66,26565.01,Business,33923.5,0.41,HIGH
cust_215,nida_1215,25,NO,Undergraduate,4,Employed,Unemployed,78329.84,Owned,YES,Car,213,837,29552.06,0.35,1,3,24394.92,129884.8,67071.62,Education,43669.97,0.49,MEDIUM
cust_216,nida_1216,31,YES,Graduate,2,Employed,Not Applicable,44782.65,Owned,YES,None,187,336,36011.05,0.3,7,0,2245.85,161800.98,81912.04,Education,123596.07,0.19,HIGH
cust_217,nida_1217,44,YES,Undergraduate,2,Employed,Not Applicable,62923.82,Owned,NO,Car,76,565,10510.34,0.94,5,1,72955.36,12715.82,5733.18,Home,16367.86,0.46,MEDIUM
cust_218,nida_1218,30,YES,Graduate,1,Unemployed,Unemployed,140953.04,Rented,YES,Car,157,566,32817.61,0.2,6,3,37932.14,70963.38,36594.01,Personal,114795.43,0.27,LOW
cust_219,nida_1219,43,YES,Undergraduate,0,Unemployed,Unemployed,115444.58,Rented,NO,Motorcycle,139,374,30479.17,0.83,3,3,52671.51,19101.91,12804.22,Personal,175408.0,0.16,MEDIUM
cust_220,nida_1220,43,NO,Undergraduate,0,Self-Employed,Not Applicable,113826.08,Rented,YES,Motorcycle,62,537,22502.55,0.31,8,3,16820.84,86725.6,79280.24,Personal,123910.15,0.59,MEDIUM
cust_221,nida_1221,33,YES,Post-Graduate,1,Unemployed,Not Applicable,130119.45,Rented,NO,Car,51,848,43544.56,0.74,1,1,71806.29,33354.72,81340.54,Home,162290.19,0.35,LOW
cust_222,nida_1222,60,YES,Undergraduate,0,Self-Employed,Not Applicable,84024.86,Rented,NO,Car,228,355,19059.47,0.76,6,2,18684.11,89312.93,74559.65,Home,240619.99,0.13,MEDIUM
cust_223,nida_1223,34,NO,Graduate,0,Employed,Not Applicable,33806.72,Rented,YES,Car,189,610,10729.72,0.79,0,3,20992.91,33869.26,87982.56,Business,131645.17,0.19,MEDIUM
cust_224,nida_1224,63,NO,Graduate,3,Employed,Not Applicable,120561.96,Owned,NO,Car,34,567,17072.15,0.46,8,3,43907.78,183484.45,54293.99,Education,43748.23,0.3,MEDIUM
cust_225,nida_1225,36,YES,Undergraduate,0,Employed,Employed,80664.81,Owned,NO,Motorcycle,195,674,45603.99,0.14,4,0,21394.1,153052.23,65251.05,Home,53226.96,0.21,MEDIUM
cust_226,nida_1226,52,YES,Undergraduate,3,Employed,Unemployed,98750.34,Rented,NO,Motorcycle,150,725,12042.62,0.7,7,2,47796.93,112225.39,61536.08,Home,152079.34,0.16,LOW
cust_227,nida_1227,29,NO,Post-Graduate,2,Self-Employed,Unemployed,116686.67,Rented,NO,Car,155,304,8123.89,0.6,1,0,39804.84,118796.64,13648.84,Personal,104056.17,0.49,MEDIUM
cust_228,nida_1228,41,NO,Undergraduate,0,Self-Employed,Not Applicable,21796.38,Rented,YES,Motorcycle,225,794,24680.24,0.11,7,1,9679.36,139736.08,66234.03,Education,50402.02,0.38,MEDIUM
cust_229,nida_1229,42,YES,Graduate,1,Unemployed,Employed,82267.14,Rented,YES,Motorcycle,174,622,25042.88,0.78,5,3,50632.86,192148.44,35730.26,Personal,155737.84,0.23,MEDIUM
cust_230,nida_1230,45,YES,Undergraduate,0,Employed,Not Applicable,144055.02,Owned,YES,None,164,781,9996.75,0.69,2,2,18727.17,8443.17,16969.1,Education,51991.99,0.51,LOW
cust_231,nida_1231,30,NO,Undergraduate,1,Self-Employed,Unemployed,77126.81,Rented,NO,Car,28,391,37429.59,0.23,7,3,21797.78,181980.17,48868.45,Personal,88809.89,0.56,HIGH
cust_232,nida_1232,29,NO,Post-Graduate,2,Employed,Unemployed,103600.88,Owned,YES,None,150,344,48123.93,0.77,7,4,29922.23,8800.37,61660.71,Personal,171551.82,0.24,MEDIUM
cust_233,nida_1233,27,NO,Graduate,0,Self-Employed,Employed,147161.09,Rented,NO,Motorcycle,126,793,6701.07,0.4,6,0,9995.56,150520.93,54391.55,Home,89857.01,0.42,LOW
cust_234,nida_1234,51,YES,Graduate,1,Self-Employed,Employed,58495.43,Rented,YES,Motorcycle,59,349,14880.66,0.84,5,2,17820.89,103983.03,29582.56,Business,142922.11,0.37,HIGH
cust_235,nida_1235,44,NO,Undergraduate,2,Unemployed,Not Applicable,101823.94,Owned,YES,None,145,617,35651.74,0.91,8,2,5506.91,101607.36,54679.67,Business,135109.47,0.31,MEDIUM
cust_236,nida_1236,56,NO,Post-Graduate,0,Unemployed,Employed,83281.73,Rented,YES,Car,174,313,49507.78,0.35,3,1,31648.85,164584.1,53406.51,Business,121182.8,0.3,MEDIUM
cust_237,nida_1237,46,NO,Graduate,1,Employed,Unemployed,124441.15,Owned,YES,None,34,847,7164.23,0.29,6,3,31434.46,108765.18,7507.33,Home,102545.14,0.53,LOW
cust_238,nida_1238,51,YES,Post-Graduate,2,Unemployed,Not Applicable,22680.36,Owned,YES,Car,49,388,32090.71,0.39,9,0,60086.68,94512.06,57383.91,Education,111225.49,0.22,HIGH
cust_239,nida_1239,57,NO,Post-Graduate,4,Unemployed,Unemployed,85464.57,Rented,NO,None,229,688,30013.05,0.54,6,1,46981.29,58519.18,30329.64,Personal,249140.87,0.26,MEDIUM
cust_240,nida_1240,31,YES,Graduate,3,Employed,Employed,35138.7,Rented,YES,Car,234,829,31815.72,0.92,7,1,47839.86,189350.42,11766.78,Personal,185501.64,0.12,MEDIUM
cust_241,nida_1241,60,NO,Graduate,2,Employed,Employed,58586.11,Owned,NO,Car,49,732,12677.99,0.36,0,0,30079.83,80916.48,58300.98,Personal,111602.62,0.14,MEDIUM
cust_242,nida_1242,55,YES,Undergraduate,1,Employed,Employed,38576.4,Owned,NO,Car,25,669,35419.24,0.33,0,2,69440.2,133067.08,84970.94,Home,84950.03,0.55,HIGH
cust_243,nida_1243,24,NO,Graduate,1,Self-Employed,Unemployed,65877.01,Rented,YES,Motorcycle,69,719,491.02,0.22,6,2,37817.89,15454.26,21168.55,Home,4882.93,0.5,MEDIUM
cust_244,nida_1244,32,NO,Graduate,2,Employed,Unemployed,119171.15,Rented,NO,Motorcycle,193,627,42507.16,0.62,7,2,27569.69,2020.35,28754.96,Personal,118774.06,0.49,MEDIUM
cust_245,nida_1245,35,NO,Undergraduate,4,Unemployed,Unemployed,66083.35,Owned,NO,None,103,635,10773.93,0.12,4,3,5188.75,3745.5,72819.01,Business,230132.67,0.52,MEDIUM
cust_246,nida_1246,24,YES,Post-Graduate,1,Employed,Not Applicable,59279.74,Rented,YES,Motorcycle,7,700,30941.61,0.54,7,2,35047.3,167322.34,10212.46,Business,211764.76,0.35,MEDIUM
cust_247,nida_1247,36,NO,Graduate,1,Employed,Unemployed,124710.68,Rented,NO,Car,29,485,38399.78,0.42,0,2,27817.49,162613.53,41142.47,Education,27850.1,0.14,LOW
cust_248,nida_1248,62,YES,Post-Graduate,4,Self-Employed,Not Applicable,36423.82,Rented,YES,Car,54,603,34279.72,0.07,1,3,19431.23,92848.12,18029.41,Business,73285.33,0.35,MEDIUM
cust_249,nida_1249,48,YES,Graduate,2,Employed,Employed,66476.05,Owned,NO,None,104,345,33095.62,0.49,4,2,65767.95,82483.35,47891.9,Business,120396.14,0.38,HIGH
cust_250,nida_1250,37,NO,Undergraduate,0,Employed,Unemployed,123578.2,Rented,NO,None,8,526,42646.67,0.33,7,3,24747.64,196545.79,33458.61,Personal,133921.35,0.23,LOW
cust_251,nida_1251,45,YES,Post-Graduate,4,Self-Employed,Employed,131961.97,Rented,YES,Car,174,499,19618.17,0.74,2,3,13014.28,47065.2,46625.17,Home,109440.33,0.35,MEDIUM
cust_252,nida_1252,30,YES,Post-Graduate,3,Employed,Employed,63400.97,Rented,YES,Car,219,706,13796.12,0.9,2,3,65801.18,114637.93,98889.98,Personal,144741.58,0.18,MEDIUM
cust_253,nida_1253,47,YES,Graduate,0,Unemployed,Unemployed,34476.61,Rented,NO,Motorcycle,151,735,17733.58,0.44,9,3,6108.85,43912.66,60512.65,Personal,4808.41,0.25,MEDIUM
cust_254,nida_1254,63,YES,Post-Graduate,2,Employed,Unemployed,142283.78,Owned,NO,Motorcycle,32,753,42529.57,0.19,5,3,13886.73,143521.92,37107.28,Education,41022.8,0.42,LOW
cust_255,nida_1255,48,YES,Undergraduate,4,Self-Employed,Not Applicable,48795.87,Rented,YES,None,181,389,48129.82,0.81,7,2,41336.38,33260.96,96352.15,Education,188999.68,0.55,HIGH
cust_256,nida_1256,52,YES,Post-Graduate,1,Unemployed,Not Applicable,30517.2,Owned,YES,None,231,667,45078.46,0.87,7,3,57993.65,182589.46,97273.97,Home,177114.35,0.19,MEDIUM
cust_257,nida_1257,26,YES,Post-Graduate,2,Employed,Not Applicable,89157.42,Rented,NO,None,139,327,39137.85,0.36,1,4,70846.85,150754.49,55986.43,Business,73173.51,0.22,MEDIUM
cust_258,nida_1258,62,NO,Graduate,0,Employed,Employed,38131.42,Rented,YES,Motorcycle,125,675,9252.1,0.64,1,2,35701.56,51834.87,46920.41,Business,51498.89,0.32,MEDIUM
cust_259,nida_1259,61,NO,Graduate,4,Self-Employed,Not Applicable,139265.48,Owned,NO,None,139,719,3348.63,0.64,1,3,44982.96,17251.38,38042.82,Home,51597.83,0.55,LOW
cust_260,nida_1260,29,NO,Undergraduate,0,Self-Employed,Not Applicable,27196.4,Owned,NO,None,97,764,39985.92,0.65,4,1,52724.81,191310.19,83006.11,Personal,241560.34,0.4,MEDIUM
cust_261,nida_1261,25,NO,Undergraduate,0,Employed,Unemployed,90207.52,Owned,YES,None,183,832,40639.44,0.76,5,3,62702.51,69565.74,13869.94,Business,155419.32,0.3,LOW
cust_262,nida_1262,40,YES,Graduate,1,Employed,Unemployed,92015.19,Owned,NO,None,43,455,885.07,0.53,6,2,31107.4,86589.64,89234.15,Business,194739.15,0.56,MEDIUM
cust_263,nida_1263,26,YES,Undergraduate,0,Employed,Not Applicable,71959.79,Rented,YES,Car,75,333,20564.45,0.44,6,3,9743.17,179678.21,92187.58,Business,191543.48,0.27,MEDIUM
